"Visual Arts and Visual Communications Design","199901","199902","199903","200001","200002","200003","200101","200102","200103","200201","200202","200203","200301","200302","200303","200401","200402","200403","200501","200502","200503","200601","200602","200603","200701","200702","200703","200801","200802","200803","200901","200902","200903","201001","201002","201003","201101","201102","201103","201201","201202","201203","201301","201302","201303","201401","201402","201403","201501","201502","201503","201601","201602","201603","201701","201702","201703","201801","201802","201803","201901","201902","201903","202001","202002","202003","202101","202102","202103","202201","202202","202203","202301","202302","202303","202401","202402","202403","202501","202502","202503","202601"
MATH 102,D1st Year Foundation,D1st Year Foundation,D1st Year Foundation,D1st Year Foundation,D1st Year Foundation,D1st Year Foundation,D1st Year Foundation,D1st Year Foundation,D1st Year Foundation,D1st Year Foundation,D1st Year Foundation,D1st Year Foundation,D1st Year Foundation,D1st Year Foundation,D1st Year Foundation,D1st Year Foundation,D1st Year Foundation,D1st Year Foundation,D1st Year Foundation,D1st Year Foundation,D1st Year Foundation,D1st Year Foundation,D1st Year Foundation,D1st Year Foundation,D1st Year Foundation,D1st Year Foundation,D1st Year Foundation,D1st Year Foundation,D1st Year Foundation,D1st Year Foundation,D1st Year Foundation,D1st Year Foundation,D1st Year Foundation,D1st Year Foundation,D1st Year Foundation,D1st Year Foundation,D1st Year Foundation,D1st Year Foundation,D1st Year Foundation,D1st Year Foundation,D1st Year Foundation,D1st Year Foundation,D1st Year Foundation,D1st Year Foundation,D1st Year Foundation,D1st Year Foundation,D1st Year Foundation,D1st Year Foundation,D1st Year Foundation,D1st Year Foundation,D1st Year Foundation,D1st Year Foundation,D1st Year Foundation,D1st Year Foundation,D1st Year Foundation,D1st Year Foundation,D1st Year Foundation,D1st Year Foundation,D1st Year Foundation,D1st Year Foundation,D1st Year Foundation,D1st Year Foundation,D1st Year Foundation,D1st Year Foundation,D1st Year Foundation,D1st Year Foundation,D1st Year Foundation,D1st Year Foundation,D1st Year Foundation,D1st Year Foundation,D1st Year Foundation,D1st Year Foundation,D1st Year Foundation,D1st Year Foundation,D1st Year Foundation,D1st Year Foundation,D1st Year Foundation,D1st Year Foundation,D1st Year Foundation,D1st Year Foundation,D1st Year Foundation,D1st Year Foundation
NS 102,D1st Year Foundation,D1st Year Foundation,D1st Year Foundation,D1st Year Foundation,D1st Year Foundation,D1st Year Foundation,D1st Year Foundation,D1st Year Foundation,D1st Year Foundation,D1st Year Foundation,D1st Year Foundation,D1st Year Foundation,D1st Year Foundation,D1st Year Foundation,D1st Year Foundation,D1st Year Foundation,D1st Year Foundation,D1st Year Foundation,D1st Year Foundation,D1st Year Foundation,D1st Year Foundation,D1st Year Foundation,D1st Year Foundation,D1st Year Foundation,D1st Year Foundation,D1st Year Foundation,D1st Year Foundation,D1st Year Foundation,D1st Year Foundation,D1st Year Foundation,D1st Year Foundation,D1st Year Foundation,D1st Year Foundation,D1st Year Foundation,D1st Year Foundation,D1st Year Foundation,D1st Year Foundation,D1st Year Foundation,D1st Year Foundation,D1st Year Foundation,D1st Year Foundation,D1st Year Foundation,D1st Year Foundation,D1st Year Foundation,D1st Year Foundation,D1st Year Foundation,D1st Year Foundation,D1st Year Foundation,D1st Year Foundation,D1st Year Foundation,D1st Year Foundation,D1st Year Foundation,D1st Year Foundation,D1st Year Foundation,D1st Year Foundation,D1st Year Foundation,D1st Year Foundation,D1st Year Foundation,D1st Year Foundation,D1st Year Foundation,D1st Year Foundation,D1st Year Foundation,D1st Year Foundation,D1st Year Foundation,D1st Year Foundation,D1st Year Foundation,D1st Year Foundation,D1st Year Foundation,D1st Year Foundation,D1st Year Foundation,D1st Year Foundation,D1st Year Foundation,D1st Year Foundation,D1st Year Foundation,D1st Year Foundation,D1st Year Foundation,D1st Year Foundation,D1st Year Foundation,D1st Year Foundation,D1st Year Foundation,D1st Year Foundation,D1st Year Foundation
SPS 102,D1st Year Foundation,D1st Year Foundation,D1st Year Foundation,D1st Year Foundation,D1st Year Foundation,D1st Year Foundation,D1st Year Foundation,D1st Year Foundation,D1st Year Foundation,D1st Year Foundation,D1st Year Foundation,D1st Year Foundation,D1st Year Foundation,D1st Year Foundation,D1st Year Foundation,D1st Year Foundation,D1st Year Foundation,D1st Year Foundation,D1st Year Foundation,D1st Year Foundation,D1st Year Foundation,D1st Year Foundation,D1st Year Foundation,D1st Year Foundation,D1st Year Foundation,D1st Year Foundation,D1st Year Foundation,D1st Year Foundation,D1st Year Foundation,D1st Year Foundation,D1st Year Foundation,D1st Year Foundation,D1st Year Foundation,D1st Year Foundation,D1st Year Foundation,D1st Year Foundation,D1st Year Foundation,D1st Year Foundation,D1st Year Foundation,D1st Year Foundation,D1st Year Foundation,D1st Year Foundation,D1st Year Foundation,D1st Year Foundation,D1st Year Foundation,D1st Year Foundation,D1st Year Foundation,D1st Year Foundation,D1st Year Foundation,D1st Year Foundation,D1st Year Foundation,D1st Year Foundation,D1st Year Foundation,D1st Year Foundation,D1st Year Foundation,D1st Year Foundation,D1st Year Foundation,D1st Year Foundation,D1st Year Foundation,D1st Year Foundation,D1st Year Foundation,D1st Year Foundation,D1st Year Foundation,D1st Year Foundation,D1st Year Foundation,D1st Year Foundation,D1st Year Foundation,D1st Year Foundation,D1st Year Foundation,D1st Year Foundation,D1st Year Foundation,D1st Year Foundation,D1st Year Foundation,D1st Year Foundation,D1st Year Foundation,D1st Year Foundation,D1st Year Foundation,D1st Year Foundation,D1st Year Foundation,D1st Year Foundation,D1st Year Foundation,D1st Year Foundation
TLL 102,D1st Year Foundation,D1st Year Foundation,D1st Year Foundation,D1st Year Foundation,D1st Year Foundation,D1st Year Foundation,D1st Year Foundation,D1st Year Foundation,D1st Year Foundation,D1st Year Foundation,D1st Year Foundation,D1st Year Foundation,D1st Year Foundation,D1st Year Foundation,D1st Year Foundation,D1st Year Foundation,D1st Year Foundation,D1st Year Foundation,D1st Year Foundation,D1st Year Foundation,D1st Year Foundation,D1st Year Foundation,D1st Year Foundation,D1st Year Foundation,D1st Year Foundation,D1st Year Foundation,D1st Year Foundation,D1st Year Foundation,D1st Year Foundation,D1st Year Foundation,D1st Year Foundation,D1st Year Foundation,D1st Year Foundation,D1st Year Foundation,D1st Year Foundation,D1st Year Foundation,D1st Year Foundation,D1st Year Foundation,D1st Year Foundation,D1st Year Foundation,D1st Year Foundation,D1st Year Foundation,D1st Year Foundation,D1st Year Foundation,D1st Year Foundation,D1st Year Foundation,D1st Year Foundation,D1st Year Foundation,D1st Year Foundation,D1st Year Foundation,D1st Year Foundation,D1st Year Foundation,D1st Year Foundation,D1st Year Foundation,D1st Year Foundation,D1st Year Foundation,D1st Year Foundation,D1st Year Foundation,D1st Year Foundation,D1st Year Foundation,D1st Year Foundation,D1st Year Foundation,D1st Year Foundation,D1st Year Foundation,D1st Year Foundation,D1st Year Foundation,D1st Year Foundation,D1st Year Foundation,D1st Year Foundation,D1st Year Foundation,D1st Year Foundation,D1st Year Foundation,D1st Year Foundation,D1st Year Foundation,D1st Year Foundation,D1st Year Foundation,D1st Year Foundation,D1st Year Foundation,D1st Year Foundation,D1st Year Foundation,D1st Year Foundation,D1st Year Foundation
HIST 191,D1st Year Foundation,D1st Year Foundation,D1st Year Foundation,D1st Year Foundation,D1st Year Foundation,D1st Year Foundation,D1st Year Foundation,D1st Year Foundation,D1st Year Foundation,D1st Year Foundation,D1st Year Foundation,D1st Year Foundation,D1st Year Foundation,D1st Year Foundation,D1st Year Foundation,D1st Year Foundation,D1st Year Foundation,D1st Year Foundation,D1st Year Foundation,D1st Year Foundation,D1st Year Foundation,D1st Year Foundation,D1st Year Foundation,D1st Year Foundation,D1st Year Foundation,D1st Year Foundation,D1st Year Foundation,D1st Year Foundation,D1st Year Foundation,D1st Year Foundation,D1st Year Foundation,D1st Year Foundation,D1st Year Foundation,D1st Year Foundation,D1st Year Foundation,D1st Year Foundation,D1st Year Foundation,D1st Year Foundation,D1st Year Foundation,D1st Year Foundation,D1st Year Foundation,D1st Year Foundation,D1st Year Foundation,D1st Year Foundation,D1st Year Foundation,D1st Year Foundation,D1st Year Foundation,D1st Year Foundation,D1st Year Foundation,D1st Year Foundation,D1st Year Foundation,D1st Year Foundation,D1st Year Foundation,D1st Year Foundation,D1st Year Foundation,D1st Year Foundation,D1st Year Foundation,D1st Year Foundation,D1st Year Foundation,D1st Year Foundation,D1st Year Foundation,D1st Year Foundation,D1st Year Foundation,D1st Year Foundation,D1st Year Foundation,D1st Year Foundation,D1st Year Foundation,D1st Year Foundation,D1st Year Foundation,D1st Year Foundation,D1st Year Foundation,D1st Year Foundation,D1st Year Foundation,D1st Year Foundation,D1st Year Foundation,D1st Year Foundation,D1st Year Foundation,D1st Year Foundation,D1st Year Foundation,D1st Year Foundation,D1st Year Foundation,D1st Year Foundation
HIST 192,D1st Year Foundation,D1st Year Foundation,D1st Year Foundation,D1st Year Foundation,D1st Year Foundation,D1st Year Foundation,D1st Year Foundation,D1st Year Foundation,D1st Year Foundation,D1st Year Foundation,D1st Year Foundation,D1st Year Foundation,D1st Year Foundation,D1st Year Foundation,D1st Year Foundation,D1st Year Foundation,D1st Year Foundation,D1st Year Foundation,D1st Year Foundation,D1st Year Foundation,D1st Year Foundation,D1st Year Foundation,D1st Year Foundation,D1st Year Foundation,D1st Year Foundation,D1st Year Foundation,D1st Year Foundation,D1st Year Foundation,D1st Year Foundation,D1st Year Foundation,D1st Year Foundation,D1st Year Foundation,D1st Year Foundation,D1st Year Foundation,D1st Year Foundation,D1st Year Foundation,D1st Year Foundation,D1st Year Foundation,D1st Year Foundation,D1st Year Foundation,D1st Year Foundation,D1st Year Foundation,D1st Year Foundation,D1st Year Foundation,D1st Year Foundation,D1st Year Foundation,D1st Year Foundation,D1st Year Foundation,D1st Year Foundation,D1st Year Foundation,D1st Year Foundation,D1st Year Foundation,D1st Year Foundation,D1st Year Foundation,D1st Year Foundation,D1st Year Foundation,D1st Year Foundation,D1st Year Foundation,D1st Year Foundation,D1st Year Foundation,D1st Year Foundation,D1st Year Foundation,D1st Year Foundation,D1st Year Foundation,D1st Year Foundation,D1st Year Foundation,D1st Year Foundation,D1st Year Foundation,D1st Year Foundation,D1st Year Foundation,D1st Year Foundation,D1st Year Foundation,D1st Year Foundation,D1st Year Foundation,D1st Year Foundation,D1st Year Foundation,D1st Year Foundation,D1st Year Foundation,D1st Year Foundation,D1st Year Foundation,D1st Year Foundation,D1st Year Foundation
HUM 201,D1st Year Foundation,D1st Year Foundation,D1st Year Foundation,D1st Year Foundation,D1st Year Foundation,D1st Year Foundation,D1st Year Foundation,D1st Year Foundation,D1st Year Foundation,D1st Year Foundation,D1st Year Foundation,D1st Year Foundation,D1st Year Foundation,D1st Year Foundation,D1st Year Foundation,D1st Year Foundation,D1st Year Foundation,D1st Year Foundation,D1st Year Foundation,D1st Year Foundation,D1st Year Foundation,D1st Year Foundation,D1st Year Foundation,D1st Year Foundation,D1st Year Foundation,D1st Year Foundation,D1st Year Foundation,D1st Year Foundation,D1st Year Foundation,D1st Year Foundation,D1st Year Foundation,D1st Year Foundation,D1st Year Foundation,D1st Year Foundation,D1st Year Foundation,D1st Year Foundation,D1st Year Foundation,D1st Year Foundation,D1st Year Foundation,D1st Year Foundation,D1st Year Foundation,D1st Year Foundation,D1st Year Foundation,D1st Year Foundation,D1st Year Foundation,D1st Year Foundation,D1st Year Foundation,D1st Year Foundation,D1st Year Foundation,D1st Year Foundation,D1st Year Foundation,D1st Year Foundation,D1st Year Foundation,D1st Year Foundation,D1st Year Foundation,D1st Year Foundation,D1st Year Foundation,D1st Year Foundation,D1st Year Foundation,D1st Year Foundation,D1st Year Foundation,D1st Year Foundation,D1st Year Foundation,D1st Year Foundation,D1st Year Foundation,D1st Year Foundation,D1st Year Foundation,D1st Year Foundation,D1st Year Foundation,D1st Year Foundation,D1st Year Foundation,D1st Year Foundation,D1st Year Foundation,D1st Year Foundation,D1st Year Foundation,D1st Year Foundation,D1st Year Foundation,D1st Year Foundation,D1st Year Foundation,D1st Year Foundation,D1st Year Foundation,D1st Year Foundation
HUM 202,D1st Year Foundation,D1st Year Foundation,D1st Year Foundation,D1st Year Foundation,D1st Year Foundation,D1st Year Foundation,D1st Year Foundation,D1st Year Foundation,D1st Year Foundation,D1st Year Foundation,D1st Year Foundation,D1st Year Foundation,D1st Year Foundation,D1st Year Foundation,D1st Year Foundation,D1st Year Foundation,D1st Year Foundation,D1st Year Foundation,D1st Year Foundation,D1st Year Foundation,D1st Year Foundation,D1st Year Foundation,D1st Year Foundation,D1st Year Foundation,D1st Year Foundation,D1st Year Foundation,D1st Year Foundation,D1st Year Foundation,D1st Year Foundation,D1st Year Foundation,D1st Year Foundation,D1st Year Foundation,D1st Year Foundation,D1st Year Foundation,D1st Year Foundation,D1st Year Foundation,D1st Year Foundation,D1st Year Foundation,D1st Year Foundation,D1st Year Foundation,D1st Year Foundation,D1st Year Foundation,D1st Year Foundation,D1st Year Foundation,D1st Year Foundation,D1st Year Foundation,D1st Year Foundation,D1st Year Foundation,D1st Year Foundation,D1st Year Foundation,D1st Year Foundation,D1st Year Foundation,D1st Year Foundation,D1st Year Foundation,D1st Year Foundation,D1st Year Foundation,D1st Year Foundation,D1st Year Foundation,D1st Year Foundation,D1st Year Foundation,D1st Year Foundation,D1st Year Foundation,D1st Year Foundation,D1st Year Foundation,D1st Year Foundation,D1st Year Foundation,D1st Year Foundation,D1st Year Foundation,D1st Year Foundation,D1st Year Foundation,D1st Year Foundation,D1st Year Foundation,D1st Year Foundation,D1st Year Foundation,D1st Year Foundation,D1st Year Foundation,D1st Year Foundation,D1st Year Foundation,D1st Year Foundation,D1st Year Foundation,D1st Year Foundation,D1st Year Foundation
HUM 203,D1st Year Foundation,D1st Year Foundation,D1st Year Foundation,D1st Year Foundation,D1st Year Foundation,D1st Year Foundation,D1st Year Foundation,D1st Year Foundation,D1st Year Foundation,D1st Year Foundation,D1st Year Foundation,D1st Year Foundation,D1st Year Foundation,D1st Year Foundation,D1st Year Foundation,D1st Year Foundation,D1st Year Foundation,D1st Year Foundation,D1st Year Foundation,D1st Year Foundation,D1st Year Foundation,D1st Year Foundation,D1st Year Foundation,D1st Year Foundation,D1st Year Foundation,D1st Year Foundation,D1st Year Foundation,D1st Year Foundation,D1st Year Foundation,D1st Year Foundation,D1st Year Foundation,D1st Year Foundation,D1st Year Foundation,D1st Year Foundation,D1st Year Foundation,D1st Year Foundation,D1st Year Foundation,D1st Year Foundation,D1st Year Foundation,D1st Year Foundation,D1st Year Foundation,D1st Year Foundation,D1st Year Foundation,D1st Year Foundation,D1st Year Foundation,D1st Year Foundation,D1st Year Foundation,D1st Year Foundation,D1st Year Foundation,D1st Year Foundation,D1st Year Foundation,D1st Year Foundation,D1st Year Foundation,D1st Year Foundation,D1st Year Foundation,D1st Year Foundation,D1st Year Foundation,D1st Year Foundation,D1st Year Foundation,D1st Year Foundation,D1st Year Foundation,D1st Year Foundation,D1st Year Foundation,,,,,,,,,,,,,,,,,,,
HUM 204,D1st Year Foundation,D1st Year Foundation,D1st Year Foundation,D1st Year Foundation,D1st Year Foundation,D1st Year Foundation,D1st Year Foundation,D1st Year Foundation,D1st Year Foundation,D1st Year Foundation,D1st Year Foundation,D1st Year Foundation,D1st Year Foundation,D1st Year Foundation,D1st Year Foundation,D1st Year Foundation,D1st Year Foundation,D1st Year Foundation,D1st Year Foundation,D1st Year Foundation,D1st Year Foundation,D1st Year Foundation,D1st Year Foundation,D1st Year Foundation,D1st Year Foundation,D1st Year Foundation,D1st Year Foundation,D1st Year Foundation,D1st Year Foundation,D1st Year Foundation,D1st Year Foundation,D1st Year Foundation,D1st Year Foundation,D1st Year Foundation,D1st Year Foundation,D1st Year Foundation,D1st Year Foundation,D1st Year Foundation,D1st Year Foundation,D1st Year Foundation,D1st Year Foundation,D1st Year Foundation,D1st Year Foundation,D1st Year Foundation,D1st Year Foundation,D1st Year Foundation,D1st Year Foundation,D1st Year Foundation,D1st Year Foundation,D1st Year Foundation,D1st Year Foundation,D1st Year Foundation,D1st Year Foundation,D1st Year Foundation,D1st Year Foundation,D1st Year Foundation,D1st Year Foundation,D1st Year Foundation,D1st Year Foundation,D1st Year Foundation,D1st Year Foundation,D1st Year Foundation,D1st Year Foundation,,,,,,,,,,,,,,,,,,,
